case_id,start_time,end_time,involved_device_count,fused_latitude,fused_longitude,estimated_scene_type,final_result,response_status,response_time_sec,evidence_generated
CASE000590,2026-01-19 23:38:56,2026-01-19 23:48:26,3,31.216827524385334,121.41127980994115,residential_area,confirmed_firework,handled,375,1
CASE000591,2026-01-20 00:34:18,2026-01-20 00:37:18,1,31.213292550225805,121.41815284413752,industrial_park,suspected_firework,handled,537,1
CASE000592,2026-01-20 01:09:48,2026-01-20 01:17:45,2,31.18628169353552,121.5341315153072,industrial_park,confirmed_firework,under_review,700,1
CASE000593,2026-01-20 03:03:39,2026-01-20 03:19:52,2,31.184765004103607,121.37275339683644,residential_area,confirmed_firework,under_review,1226,0
CASE000594,2026-01-20 05:06:18,2026-01-20 05:09:18,1,31.248804158005218,121.57709758733698,residential_area,suspected_firework,under_review,639,1
CASE000595,2026-01-20 05:32:34,2026-01-20 05:50:41,2,31.104446277638583,121.42117518045889,construction_site,confirmed_firework,closed,999,1
CASE000596,2026-01-20 07:30:49,2026-01-20 07:33:49,1,31.190618260595553,121.38978232302405,residential_area,suspected_firework,closed,1651,1
CASE000597,2026-01-20 10:58:08,2026-01-20 11:01:08,1,31.129743286578744,121.49898055499136,industrial_park,suspected_firework,closed,454,1
CASE000598,2026-01-20 11:57:26,2026-01-20 12:00:26,1,31.18357687846197,121.41927725899343,residential_area,suspected_firework,closed,350,1
CASE000599,2026-01-20 13:01:20,2026-01-20 13:04:20,1,31.154322657321217,121.38606186281315,construction_site,suspected_firework,closed,385,1
CASE000600,2026-01-20 13:32:51,2026-01-20 13:40:49,2,31.196922252641794,121.45194945400281,industrial_park,confirmed_firework,handled,770,1
CASE000601,2026-01-20 14:41:20,2026-01-20 14:44:20,1,31.105837547979817,121.4117246059563,residential_area,suspected_firework,closed,618,0
CASE000602,2026-01-20 16:17:01,2026-01-20 16:24:59,2,31.188119459713082,121.43366233115601,arterial_road,confirmed_firework,closed,792,1
CASE000603,2026-01-20 17:02:50,2026-01-20 17:05:50,1,31.25919133272176,121.4817929281159,residential_area,suspected_firework,closed,1449,1
CASE000604,2026-01-20 17:46:21,2026-01-20 18:01:22,2,31.130647424858168,121.39860102586437,residential_area,confirmed_firework,handled,560,1
CASE000605,2026-01-20 18:32:21,2026-01-20 18:50:10,4,31.16976548296888,121.55441879438276,residential_area,confirmed_firework,handled,281,1
CASE000606,2026-01-20 19:05:00,2026-01-20 19:28:17,3,31.18765800047914,121.48396540899955,arterial_road,confirmed_firework,handled,243,1
CASE000607,2026-01-20 19:54:00,2026-01-20 19:57:00,1,31.18424970945798,121.3526942447305,industrial_park,suspected_firework,handled,447,1
CASE000608,2026-01-20 20:01:30,2026-01-20 20:08:13,2,31.21349758912513,121.5043367912633,arterial_road,confirmed_firework,handled,997,1
CASE000609,2026-01-20 20:43:12,2026-01-20 20:46:12,1,31.18102241991218,121.41612363464972,residential_area,suspected_firework,under_review,767,0
CASE000610,2026-01-20 21:09:30,2026-01-20 21:12:30,1,31.269241193815514,121.3893063177791,industrial_park,suspected_firework,closed,732,1
CASE000611,2026-01-20 21:31:18,2026-01-20 22:00:07,4,31.169650791090046,121.50960463788901,industrial_park,confirmed_firework,under_review,1509,0
CASE000612,2026-01-20 21:59:20,2026-01-20 22:15:45,5,31.164561521677353,121.44478524029024,residential_area,confirmed_firework,closed,290,1
CASE000613,2026-01-20 22:37:39,2026-01-20 22:40:39,1,31.247466996420506,121.44773426363646,residential_area,suspected_firework,handled,484,1
CASE000614,2026-01-20 23:07:35,2026-01-20 23:27:30,5,31.169776178872812,121.53543419116073,residential_area,confirmed_firework,handled,1799,1
CASE000615,2026-01-20 23:35:04,2026-01-20 23:54:16,5,31.234384324793563,121.44333877811658,residential_area,confirmed_firework,closed,268,1
CASE000616,2026-01-20 23:59:22,2026-01-21 00:12:34,2,31.213606871144098,121.42347114643967,residential_area,confirmed_firework,handled,586,1
CASE000617,2026-01-21 01:42:50,2026-01-21 01:45:50,1,31.23171400510431,121.53753485979824,arterial_road,suspected_firework,handled,1132,1
CASE000618,2026-01-21 02:40:35,2026-01-21 02:43:35,1,31.12654040606556,121.4846422343861,residential_area,suspected_firework,under_review,272,1
CASE000619,2026-01-21 03:36:26,2026-01-21 04:01:05,2,31.231462884206657,121.52618676713742,arterial_road,confirmed_firework,handled,1058,1
CASE000620,2026-01-21 05:12:05,2026-01-21 05:20:45,2,31.21188127106994,121.54184525027301,arterial_road,confirmed_firework,under_review,387,0
CASE000621,2026-01-21 06:03:23,2026-01-21 06:06:23,1,31.264201284134195,121.5182516857704,arterial_road,suspected_firework,under_review,177,1
CASE000622,2026-01-21 07:04:53,2026-01-21 07:07:53,1,31.18961209969084,121.48962724103303,industrial_park,suspected_firework,handled,322,1
CASE000623,2026-01-21 07:49:52,2026-01-21 07:52:52,1,31.24731121113466,121.54195943907875,arterial_road,suspected_firework,closed,507,1
CASE000624,2026-01-21 08:08:58,2026-01-21 08:11:58,1,31.222537472572412,121.57972275758262,residential_area,suspected_firework,handled,423,1
CASE000625,2026-01-21 11:02:46,2026-01-21 11:06:43,2,31.216588542949804,121.56041454601689,residential_area,confirmed_firework,handled,204,0
CASE000626,2026-01-21 11:55:42,2026-01-21 11:58:42,1,31.081147227425383,121.44405838286845,arterial_road,suspected_firework,handled,907,1
CASE000627,2026-01-21 12:19:38,2026-01-21 12:22:38,1,31.128234676762325,121.48301252041715,residential_area,suspected_firework,closed,1177,0
CASE000628,2026-01-21 13:58:51,2026-01-21 14:01:51,1,31.214428397885403,121.56009928170154,residential_area,suspected_firework,closed,1279,1
CASE000629,2026-01-21 14:45:31,2026-01-21 14:48:31,1,31.231493026954546,121.3576178201302,construction_site,suspected_firework,under_review,1242,0
CASE000630,2026-01-21 14:59:28,2026-01-21 15:02:28,1,31.19243609689758,121.368960065362,arterial_road,suspected_firework,closed,1320,1
CASE000631,2026-01-21 15:31:36,2026-01-21 15:34:36,1,31.134644974337814,121.517812734422,residential_area,suspected_firework,closed,365,1
CASE000632,2026-01-21 16:45:04,2026-01-21 16:48:04,1,31.194496501970878,121.67634624447123,arterial_road,suspected_firework,closed,532,1
CASE000633,2026-01-21 17:05:49,2026-01-21 17:27:21,4,31.133320037206968,121.46091718670111,arterial_road,confirmed_firework,handled,607,1
CASE000634,2026-01-21 17:47:45,2026-01-21 17:50:45,1,31.044119230223377,121.53339793457272,industrial_park,suspected_firework,handled,1291,1
CASE000635,2026-01-21 18:11:22,2026-01-21 18:30:46,3,31.14660184600087,121.513713042589,arterial_road,confirmed_firework,closed,805,1
CASE000636,2026-01-21 18:50:44,2026-01-21 18:53:44,1,31.077751911983466,121.4442701512907,arterial_road,suspected_firework,handled,1481,1
CASE000637,2026-01-21 19:24:35,2026-01-21 19:27:35,1,31.30632466982929,121.50211920455097,arterial_road,suspected_firework,handled,856,1
CASE000638,2026-01-21 19:48:28,2026-01-21 19:58:25,2,31.214982752828774,121.45987770998258,industrial_park,confirmed_firework,closed,1181,1
CASE000639,2026-01-21 20:01:58,2026-01-21 20:17:24,2,31.230214333297525,121.4380574093442,residential_area,confirmed_firework,closed,1207,0
CASE000640,2026-01-21 21:02:54,2026-01-21 21:31:28,4,31.187439788678784,121.49365557134382,industrial_park,confirmed_firework,handled,717,1
CASE000641,2026-01-21 21:31:03,2026-01-21 21:51:35,3,31.207815117282983,121.42932969377397,residential_area,confirmed_firework,closed,1595,1
CASE000642,2026-01-21 22:20:13,2026-01-21 22:26:20,2,31.142852763507854,121.36459567033506,arterial_road,confirmed_firework,handled,797,1
CASE000643,2026-01-21 22:47:19,2026-01-21 22:55:00,2,31.157099134362575,121.4336267665537,arterial_road,confirmed_firework,handled,1402,1
CASE000644,2026-01-21 23:13:50,2026-01-21 23:18:49,2,31.179905639534017,121.49387920795232,arterial_road,confirmed_firework,under_review,610,1
CASE000645,2026-01-21 23:57:19,2026-01-22 00:00:19,1,31.16667773622208,121.44426264294002,residential_area,suspected_firework,closed,788,1
CASE000646,2026-01-22 00:42:06,2026-01-22 00:45:06,1,31.218911942306672,121.4037793007342,residential_area,suspected_firework,handled,1429,1
CASE000647,2026-01-22 02:13:21,2026-01-22 02:16:21,1,31.186824983834196,121.49638950274104,arterial_road,suspected_firework,under_review,1774,1
CASE000648,2026-01-22 03:40:47,2026-01-22 03:43:47,1,31.290562891442665,121.38948213608197,arterial_road,suspected_firework,handled,1461,1
CASE000649,2026-01-22 05:11:05,2026-01-22 05:14:05,1,31.19815016722286,121.40009608342451,arterial_road,suspected_firework,handled,323,1
CASE000650,2026-01-22 07:27:13,2026-01-22 07:30:13,1,31.197556859922543,121.36270085528446,arterial_road,suspected_firework,handled,313,1
CASE000651,2026-01-22 08:46:14,2026-01-22 08:49:14,1,31.204051848304154,121.44751560283672,industrial_park,suspected_firework,handled,1134,1
CASE000652,2026-01-22 10:11:19,2026-01-22 10:14:19,1,31.204564062741817,121.4267159564715,residential_area,suspected_firework,under_review,1204,1
CASE000653,2026-01-22 10:52:52,2026-01-22 10:55:52,1,31.175437468157167,121.45445494286484,industrial_park,suspected_firework,handled,673,1
CASE000654,2026-01-22 12:02:24,2026-01-22 12:05:24,1,31.078446915221907,121.4455536552511,arterial_road,suspected_firework,handled,1670,1
CASE000655,2026-01-22 12:46:01,2026-01-22 12:49:01,1,31.189169206971012,121.4876155224502,industrial_park,suspected_firework,closed,1017,1
CASE000656,2026-01-22 14:56:23,2026-01-22 14:59:23,1,31.171867832107292,121.3474071642582,construction_site,suspected_firework,under_review,1591,1
CASE000657,2026-01-22 17:15:11,2026-01-22 17:31:55,2,31.24227421397562,121.47394941676006,industrial_park,confirmed_firework,handled,166,1
CASE000658,2026-01-22 17:39:21,2026-01-22 17:46:28,2,31.231459422993602,121.47161285489688,arterial_road,confirmed_firework,handled,721,1
CASE000659,2026-01-22 18:01:31,2026-01-22 18:21:00,2,31.144659564233862,121.482055899083,arterial_road,confirmed_firework,handled,768,1
CASE000660,2026-01-22 18:29:15,2026-01-22 18:52:10,2,31.190073491632088,121.52053469656049,arterial_road,confirmed_firework,closed,1031,1
CASE000661,2026-01-22 19:02:39,2026-01-22 19:13:54,3,31.2185444488225,121.54404754973035,arterial_road,confirmed_firework,closed,1759,1
CASE000662,2026-01-22 19:35:19,2026-01-22 20:00:33,2,31.229755420573607,121.47451676182257,arterial_road,confirmed_firework,handled,1478,1
CASE000663,2026-01-22 20:39:27,2026-01-22 20:55:04,2,31.161754761583857,121.4353989972738,arterial_road,confirmed_firework,closed,1359,1
CASE000664,2026-01-22 21:05:32,2026-01-22 21:22:30,5,31.22110397306974,121.45638535182789,arterial_road,confirmed_firework,handled,1346,1
CASE000665,2026-01-22 21:34:17,2026-01-22 22:01:50,2,31.269919248290314,121.45575541811093,construction_site,confirmed_firework,handled,1675,0
CASE000666,2026-01-22 22:08:15,2026-01-22 22:30:49,3,31.139093504524432,121.48069417562651,arterial_road,confirmed_firework,under_review,230,1
CASE000667,2026-01-22 22:29:53,2026-01-22 22:57:59,4,31.24446070518053,121.48634906763888,residential_area,confirmed_firework,handled,1467,1
CASE000668,2026-01-22 23:04:47,2026-01-22 23:29:35,5,31.194051134913497,121.45435680418733,residential_area,confirmed_firework,under_review,1472,1
CASE000669,2026-01-23 00:04:06,2026-01-23 00:26:32,3,31.17073228557805,121.4874322592388,construction_site,confirmed_firework,closed,1578,1
CASE000670,2026-01-23 01:05:49,2026-01-23 01:08:49,1,31.21464441561464,121.43888390821655,residential_area,suspected_firework,handled,557,0
CASE000671,2026-01-23 02:23:44,2026-01-23 02:26:44,1,31.213866008342862,121.3996454545984,arterial_road,suspected_firework,handled,1506,0
CASE000672,2026-01-23 03:52:59,2026-01-23 03:55:59,1,31.181985112067096,121.53434469308162,construction_site,suspected_firework,closed,1734,1
CASE000673,2026-01-23 04:51:51,2026-01-23 04:54:51,1,31.162190362889927,121.5547997031287,construction_site,suspected_firework,handled,620,1
CASE000674,2026-01-23 05:29:33,2026-01-23 05:32:33,1,31.286226167013627,121.41955064726756,residential_area,suspected_firework,closed,437,1
CASE000675,2026-01-23 06:36:09,2026-01-23 06:39:09,1,31.250043713630948,121.4481736271565,residential_area,suspected_firework,closed,944,1
CASE000676,2026-01-23 09:33:35,2026-01-23 09:36:35,1,31.22944535694734,121.66176307797902,residential_area,suspected_firework,handled,483,1
CASE000677,2026-01-23 12:30:47,2026-01-23 12:33:47,1,31.241930446167384,121.53002920591325,arterial_road,suspected_firework,handled,1342,1
CASE000678,2026-01-23 14:23:16,2026-01-23 14:26:16,1,31.21361158780481,121.55730549968945,residential_area,suspected_firework,closed,192,1
CASE000679,2026-01-23 16:49:54,2026-01-23 16:52:54,1,31.249330286739877,121.57491481412015,residential_area,suspected_firework,handled,1027,1
CASE000680,2026-01-23 17:23:24,2026-01-23 17:26:24,1,31.22167059120212,121.4997900844644,arterial_road,suspected_firework,handled,270,1
CASE000681,2026-01-23 17:32:53,2026-01-23 17:56:12,3,31.189025712738196,121.53993879958487,industrial_park,confirmed_firework,handled,666,0
CASE000682,2026-01-23 19:23:58,2026-01-23 19:31:32,2,31.16541281589025,121.56130587992998,arterial_road,confirmed_firework,handled,1317,1
CASE000683,2026-01-23 19:33:26,2026-01-23 19:48:55,4,31.23543332305798,121.47178399816742,arterial_road,confirmed_firework,handled,253,0
CASE000684,2026-01-23 20:35:13,2026-01-23 20:56:31,3,31.192186697180894,121.47930406655735,arterial_road,confirmed_firework,handled,1614,1
CASE000685,2026-01-23 21:00:13,2026-01-23 21:31:42,8,31.22064128498212,121.48215388005325,construction_site,confirmed_firework,closed,1482,0
CASE000686,2026-01-23 21:35:54,2026-01-23 21:42:25,3,31.235031274258297,121.459888866281,construction_site,confirmed_firework,under_review,1440,1
CASE000687,2026-01-23 22:03:52,2026-01-23 22:24:09,5,31.226311040418235,121.48610140939782,industrial_park,confirmed_firework,handled,542,1
CASE000688,2026-01-23 22:43:31,2026-01-23 23:01:10,3,31.257283385211608,121.42652829563222,residential_area,confirmed_firework,closed,371,1
CASE000689,2026-01-23 23:06:43,2026-01-23 23:30:39,4,31.197203995840823,121.535901700369,residential_area,confirmed_firework,under_review,1120,1
CASE000690,2026-01-23 23:41:47,2026-01-23 23:52:25,2,31.142922180044703,121.45778940394304,residential_area,confirmed_firework,handled,1505,1
CASE000691,2026-01-24 00:13:08,2026-01-24 00:29:04,2,31.109919308466065,121.36853254224947,arterial_road,confirmed_firework,handled,1105,1
CASE000692,2026-01-24 01:46:22,2026-01-24 01:49:22,1,31.233266624835068,121.54034226904545,arterial_road,suspected_firework,under_review,631,1
CASE000693,2026-01-24 02:11:22,2026-01-24 02:23:43,2,31.062156079554537,121.42323396535937,construction_site,confirmed_firework,closed,501,1
CASE000694,2026-01-24 02:34:59,2026-01-24 02:37:59,1,31.206546495486357,121.57755631950782,arterial_road,suspected_firework,under_review,1312,1
CASE000695,2026-01-24 03:18:33,2026-01-24 03:27:49,2,31.186784197173036,121.46569228811036,residential_area,confirmed_firework,closed,1204,1
CASE000696,2026-01-24 03:31:48,2026-01-24 03:34:48,1,31.16801700459928,121.44711784103102,residential_area,suspected_firework,closed,1473,0
CASE000697,2026-01-24 04:01:42,2026-01-24 04:22:40,3,31.18403026984486,121.51060839918591,construction_site,confirmed_firework,closed,1171,0
CASE000698,2026-01-24 04:30:44,2026-01-24 04:51:45,2,31.244683530311146,121.3874398073029,residential_area,confirmed_firework,closed,226,1
CASE000699,2026-01-24 05:09:13,2026-01-24 05:12:13,1,31.20465812159932,121.44854293539136,industrial_park,suspected_firework,closed,1483,1
CASE000700,2026-01-24 05:46:05,2026-01-24 05:49:05,1,31.24531441368743,121.52257688918756,residential_area,suspected_firework,handled,1701,1
CASE000701,2026-01-24 06:18:56,2026-01-24 06:21:56,1,31.203273182579185,121.47616181444221,arterial_road,suspected_firework,handled,1420,1
CASE000702,2026-01-24 06:29:58,2026-01-24 06:56:09,3,31.238650291988566,121.49211589080817,arterial_road,confirmed_firework,handled,758,1
CASE000703,2026-01-24 07:00:45,2026-01-24 07:15:43,2,31.14648317445445,121.52959655966652,construction_site,confirmed_firework,handled,1192,1
CASE000704,2026-01-24 07:41:44,2026-01-24 07:44:44,1,31.249082938683337,121.57988664783608,residential_area,suspected_firework,closed,303,1
CASE000705,2026-01-24 08:13:28,2026-01-24 08:18:37,2,31.22643127285479,121.50352034343543,arterial_road,confirmed_firework,handled,152,1
CASE000706,2026-01-24 09:05:45,2026-01-24 09:08:45,1,31.300596335684293,121.50207535760332,arterial_road,suspected_firework,handled,1294,1
CASE000707,2026-01-24 09:48:15,2026-01-24 09:51:15,1,31.063633613547513,121.34285152587688,residential_area,suspected_firework,under_review,1272,0
CASE000708,2026-01-24 10:47:20,2026-01-24 10:50:20,1,31.17755849307772,121.45697258867312,industrial_park,suspected_firework,closed,1296,1
CASE000709,2026-01-24 11:28:47,2026-01-24 11:31:47,1,31.18126162565669,121.35201294361396,residential_area,suspected_firework,closed,1175,1
CASE000710,2026-01-24 11:29:28,2026-01-24 11:43:25,3,31.175840584406394,121.56596499622499,arterial_road,confirmed_firework,handled,1114,1
CASE000711,2026-01-24 12:21:03,2026-01-24 12:24:03,1,31.059821853528433,121.34485541993762,residential_area,suspected_firework,handled,214,1
CASE000712,2026-01-24 13:29:34,2026-01-24 14:00:25,4,31.173465225021193,121.54083712239967,arterial_road,confirmed_firework,handled,192,1
CASE000713,2026-01-24 14:38:36,2026-01-24 14:41:36,1,31.220010983078094,121.42591377496555,industrial_park,suspected_firework,handled,920,1
CASE000714,2026-01-24 15:17:28,2026-01-24 15:29:20,2,31.17102313902133,121.43047983814444,arterial_road,confirmed_firework,handled,189,1
CASE000715,2026-01-24 16:12:26,2026-01-24 16:29:21,2,31.234692583816678,121.43698118237006,industrial_park,confirmed_firework,closed,824,1
CASE000716,2026-01-24 16:32:13,2026-01-24 16:44:02,2,31.174493543626173,121.50312764130302,construction_site,confirmed_firework,closed,1266,1
CASE000717,2026-01-24 16:59:33,2026-01-24 17:17:04,5,31.14683466994692,121.46845145423944,industrial_park,confirmed_firework,closed,1613,1
CASE000718,2026-01-24 17:42:34,2026-01-24 18:01:59,5,31.224597126396375,121.42579999843966,arterial_road,confirmed_firework,closed,518,1
CASE000719,2026-01-24 18:07:21,2026-01-24 18:31:01,6,31.208301875010186,121.46059006990062,construction_site,confirmed_firework,closed,1718,1
CASE000720,2026-01-24 18:40:39,2026-01-24 18:59:57,3,31.180458442145238,121.45106090348254,residential_area,confirmed_firework,closed,524,1
CASE000721,2026-01-24 19:02:23,2026-01-24 19:31:40,4,31.23856529640021,121.50202975736035,construction_site,confirmed_firework,handled,1041,1
CASE000722,2026-01-24 19:31:14,2026-01-24 20:01:54,4,31.199038478481302,121.46844235689188,construction_site,confirmed_firework,closed,1724,1
CASE000723,2026-01-24 20:01:56,2026-01-24 20:31:56,5,31.199051138090365,121.49216012772673,residential_area,confirmed_firework,under_review,1186,1
CASE000724,2026-01-24 20:32:02,2026-01-24 20:53:06,4,31.25149004961968,121.49280967101893,residential_area,confirmed_firework,under_review,1761,1
CASE000725,2026-01-24 20:59:08,2026-01-24 21:28:22,9,31.221869439832865,121.4873484789773,residential_area,confirmed_firework,handled,1428,0
CASE000726,2026-01-24 21:35:12,2026-01-24 21:55:52,5,31.212603431341265,121.48320194896287,residential_area,confirmed_firework,handled,994,1
CASE000727,2026-01-24 22:00:30,2026-01-24 22:28:27,11,31.24199807735717,121.47250898481873,residential_area,confirmed_firework,handled,746,1
CASE000728,2026-01-24 22:30:37,2026-01-24 22:59:46,8,31.181034406000215,121.51114829488836,arterial_road,confirmed_firework,handled,1471,1
CASE000729,2026-01-24 22:59:54,2026-01-24 23:31:15,11,31.194622147772204,121.44892916675256,arterial_road,confirmed_firework,handled,1326,1
CASE000730,2026-01-24 23:32:51,2026-01-24 23:52:51,8,31.228435870796453,121.49914258574911,residential_area,confirmed_firework,closed,856,1
CASE000731,2026-01-25 00:04:24,2026-01-25 00:19:37,2,31.28632298674549,121.43065168231435,construction_site,confirmed_firework,closed,498,1
CASE000732,2026-01-25 01:18:55,2026-01-25 01:27:10,2,31.26320096228749,121.46869796584097,arterial_road,confirmed_firework,closed,787,1
CASE000733,2026-01-25 01:29:58,2026-01-25 01:55:45,2,31.208089477398975,121.48919930231754,residential_area,confirmed_firework,closed,488,1
CASE000734,2026-01-25 02:28:26,2026-01-25 02:31:26,1,31.192262894499688,121.46884232798133,residential_area,suspected_firework,handled,144,1
CASE000735,2026-01-25 02:54:46,2026-01-25 02:57:46,1,31.12966873855365,121.48457033415171,residential_area,suspected_firework,handled,1105,0
CASE000736,2026-01-25 04:24:06,2026-01-25 04:28:10,2,31.17589429743392,121.39586601411438,residential_area,confirmed_firework,closed,176,1
CASE000737,2026-01-25 04:36:56,2026-01-25 04:58:06,3,31.227190061642823,121.48634960271,arterial_road,confirmed_firework,closed,1132,1
CASE000738,2026-01-25 05:13:16,2026-01-25 05:29:12,2,31.17303595546661,121.5095660687047,residential_area,confirmed_firework,handled,129,1
CASE000739,2026-01-25 06:05:09,2026-01-25 06:08:09,1,31.225381510528532,121.3210236939784,residential_area,suspected_firework,handled,244,1
CASE000740,2026-01-25 06:32:57,2026-01-25 06:35:57,1,31.282902932106005,121.39538052528607,arterial_road,suspected_firework,closed,986,0
CASE000741,2026-01-25 07:13:26,2026-01-25 07:16:26,1,31.294204844034503,121.37850523067212,arterial_road,suspected_firework,handled,221,1
CASE000742,2026-01-25 07:44:37,2026-01-25 07:47:37,1,31.226667886087682,121.66507535117847,residential_area,suspected_firework,handled,507,1
CASE000743,2026-01-25 09:24:44,2026-01-25 09:31:57,1,31.176002176814006,121.45134341362973,industrial_park,confirmed_firework,handled,319,1
CASE000744,2026-01-25 09:53:22,2026-01-25 09:56:22,1,31.275590347671795,121.38913428729255,industrial_park,suspected_firework,closed,890,1
CASE000745,2026-01-25 10:45:19,2026-01-25 10:48:19,1,31.305699173676018,121.48124945341387,construction_site,suspected_firework,handled,651,1
CASE000746,2026-01-25 11:11:58,2026-01-25 11:14:58,1,31.25004638827986,121.44729763890098,residential_area,suspected_firework,handled,1143,0
CASE000747,2026-01-25 12:50:51,2026-01-25 12:53:51,1,31.18983199295091,121.67979153714394,arterial_road,suspected_firework,under_review,1518,1
CASE000748,2026-01-25 13:08:26,2026-01-25 13:29:26,2,31.18957140369422,121.48896035326861,arterial_road,confirmed_firework,closed,486,1
CASE000749,2026-01-25 13:30:17,2026-01-25 14:01:11,2,31.167996279361468,121.44318642501159,construction_site,confirmed_firework,under_review,929,1
CASE000750,2026-01-25 15:11:50,2026-01-25 15:14:50,1,31.137190441330223,121.44072601676433,residential_area,suspected_firework,under_review,869,1
CASE000751,2026-01-25 15:46:07,2026-01-25 16:01:08,3,31.19508148947808,121.4857107072577,construction_site,confirmed_firework,handled,775,1
CASE000752,2026-01-25 15:59:46,2026-01-25 16:17:09,3,31.198998765175507,121.43276403884809,residential_area,confirmed_firework,handled,1118,1
CASE000753,2026-01-25 16:59:20,2026-01-25 17:28:00,5,31.181309957378314,121.48891081733593,arterial_road,confirmed_firework,handled,1731,1
CASE000754,2026-01-25 17:33:09,2026-01-25 17:55:19,6,31.18069573538433,121.40179008579968,industrial_park,confirmed_firework,closed,1635,1
CASE000755,2026-01-25 17:59:27,2026-01-25 18:30:49,8,31.176162182076453,121.47837888489254,residential_area,confirmed_firework,closed,1658,1
CASE000756,2026-01-25 18:32:53,2026-01-25 18:50:18,5,31.211256959308507,121.43740361522663,residential_area,confirmed_firework,closed,286,1
CASE000757,2026-01-25 18:59:00,2026-01-25 19:26:21,9,31.211511073959706,121.44568917641647,arterial_road,confirmed_firework,handled,840,1
CASE000758,2026-01-25 19:31:06,2026-01-25 19:59:43,10,31.20645694653467,121.50656997210855,residential_area,confirmed_firework,closed,1500,1
CASE000759,2026-01-25 20:11:48,2026-01-25 20:30:43,4,31.234124296821342,121.50010860380328,residential_area,confirmed_firework,closed,151,1
CASE000760,2026-01-25 20:47:57,2026-01-25 20:59:30,3,31.22878506959189,121.43607759458422,residential_area,confirmed_firework,closed,385,1
CASE000761,2026-01-25 20:59:03,2026-01-25 21:31:31,14,31.198511175442917,121.4591960630283,residential_area,confirmed_firework,handled,1434,1
CASE000762,2026-01-25 21:34:33,2026-01-25 21:58:01,7,31.197488454455563,121.50194038990524,arterial_road,confirmed_firework,under_review,1143,1
CASE000763,2026-01-25 22:00:31,2026-01-25 22:15:12,3,31.155649977562227,121.41200297240755,residential_area,confirmed_firework,closed,1724,1
CASE000764,2026-01-25 22:33:12,2026-01-25 23:00:33,9,31.204505603173324,121.45434359988465,residential_area,confirmed_firework,handled,1342,1
CASE000765,2026-01-25 22:59:29,2026-01-25 23:24:43,9,31.242679405444406,121.46616263235457,residential_area,confirmed_firework,under_review,352,1
CASE000766,2026-01-25 23:30:43,2026-01-25 23:59:01,9,31.209319199701273,121.48389506336687,industrial_park,confirmed_firework,handled,1303,1
CASE000767,2026-01-26 00:06:45,2026-01-26 00:28:42,3,31.215684328586356,121.47262124241485,residential_area,confirmed_firework,under_review,853,1
CASE000768,2026-01-26 00:31:47,2026-01-26 00:50:16,5,31.235784488853206,121.46221626194367,arterial_road,confirmed_firework,closed,343,0
CASE000769,2026-01-26 01:01:24,2026-01-26 01:30:40,6,31.257149669940333,121.53222040797783,residential_area,confirmed_firework,under_review,686,1
CASE000770,2026-01-26 02:14:14,2026-01-26 02:27:15,2,31.23350679759641,121.56092570056191,industrial_park,confirmed_firework,handled,228,1
CASE000771,2026-01-26 02:38:06,2026-01-26 02:43:22,2,31.235611912809617,121.44698493896463,construction_site,confirmed_firework,handled,214,1
CASE000772,2026-01-26 03:01:28,2026-01-26 03:31:41,5,31.172622230398527,121.49661732772448,industrial_park,confirmed_firework,closed,608,1
CASE000773,2026-01-26 03:34:10,2026-01-26 03:56:13,2,31.190875784025312,121.4266950107906,residential_area,confirmed_firework,handled,582,1
CASE000774,2026-01-26 03:59:03,2026-01-26 04:02:03,1,31.201275683684585,121.45058539744646,industrial_park,suspected_firework,handled,870,1
CASE000775,2026-01-26 04:32:51,2026-01-26 04:46:43,3,31.201636169262994,121.49551641344583,residential_area,confirmed_firework,under_review,721,0
CASE000776,2026-01-26 05:19:37,2026-01-26 05:23:42,2,31.13921496635899,121.45383606548754,residential_area,confirmed_firework,handled,529,1
CASE000777,2026-01-26 05:42:12,2026-01-26 05:52:49,3,31.221917718141906,121.49044202340013,arterial_road,confirmed_firework,closed,1748,1
CASE000778,2026-01-26 06:07:06,2026-01-26 06:31:22,4,31.174934878678805,121.42634596814773,residential_area,confirmed_firework,handled,477,1
CASE000779,2026-01-26 06:42:09,2026-01-26 06:45:09,1,31.22764773462398,121.32294798284292,residential_area,suspected_firework,closed,1042,1
CASE000780,2026-01-26 07:01:40,2026-01-26 07:07:02,2,31.19963510780751,121.42300929801667,arterial_road,confirmed_firework,closed,782,1
CASE000781,2026-01-26 07:40:58,2026-01-26 07:43:58,1,31.238267074145767,121.4900274821034,residential_area,suspected_firework,handled,396,1
CASE000782,2026-01-26 08:03:31,2026-01-26 08:30:41,6,31.198940706315117,121.50374407317547,residential_area,confirmed_firework,closed,750,1
CASE000783,2026-01-26 09:12:04,2026-01-26 09:15:04,1,31.251602522608145,121.4462020815571,residential_area,suspected_firework,under_review,1067,1
CASE000784,2026-01-26 09:31:17,2026-01-26 09:34:17,1,31.19010385098421,121.32786123970449,residential_area,suspected_firework,handled,1779,1
CASE000785,2026-01-26 11:27:05,2026-01-26 11:30:05,1,31.21625781900426,121.55626023141917,residential_area,suspected_firework,handled,874,0
CASE000786,2026-01-26 11:36:14,2026-01-26 11:53:40,2,31.113909133429676,121.39750605296177,arterial_road,confirmed_firework,handled,462,1
