alert_id,clip_id,device_id,alert_time,time_bucket,threshold_version,score_at_alert,alert_level,pushed_to_platform,pushed_delay_ms,operator_review_result,review_time_sec
A_v085_0000964,C0009037,D0012,2026-01-18 03:23:53,early_morning,v085,0.9113879785999512,high,0,4835,confirmed_firework,101
A_v085_0000965,C0009061,D0036,2026-01-16 21:52:11,night,v085,0.943194274960337,high,1,2644,confirmed_firework,273
A_v085_0000966,C0009071,D0110,2026-01-06 22:16:02,night,v085,0.8610317793682871,medium,1,3821,confirmed_firework,149
A_v085_0000967,C0009074,D0119,2026-01-26 23:07:50,night,v085,0.9712620010718436,high,1,3621,confirmed_firework,118
A_v085_0000968,C0009086,D0008,2026-01-11 20:42:20,evening_peak,v085,0.9474729729855697,high,1,4231,confirmed_firework,91
A_v085_0000969,C0009098,D0072,2026-01-18 22:34:09,night,v085,0.8797757030602126,medium,1,1583,confirmed_firework,163
A_v085_0000970,C0009105,D0049,2026-01-01 23:33:33,night,v085,0.9903429564455674,high,1,5409,confirmed_firework,162
A_v085_0000971,C0009123,D0034,2026-01-25 23:54:53,night,v085,0.9130854409750665,high,1,1988,confirmed_firework,212
A_v085_0000972,C0009169,D0082,2026-01-14 23:52:25,night,v085,0.9559837073372399,high,1,1761,confirmed_firework,164
A_v085_0000973,C0009174,D0112,2026-01-02 19:42:58,evening_peak,v085,0.9423711957757608,high,1,682,confirmed_firework,43
A_v085_0000974,C0009175,D0075,2026-01-10 22:06:45,night,v085,0.8684898814007224,medium,1,4343,confirmed_firework,147
A_v085_0000975,C0009180,D0052,2026-01-19 22:00:07,night,v085,0.8935471961759353,medium,1,787,confirmed_firework,253
A_v085_0000976,C0009185,D0077,2026-01-05 06:09:35,early_morning,v085,0.9184947014511581,high,1,2941,confirmed_firework,231
A_v090_0000001,C0000026,D0014,2026-01-18 07:31:44,early_morning,v090,0.9125366038815382,high,1,3222,confirmed_firework,197
A_v090_0000002,C0000029,D0117,2026-01-13 20:00:05,evening_peak,v090,0.9414151788044534,high,1,1149,confirmed_firework,310
A_v090_0000003,C0000037,D0028,2026-01-17 17:51:54,evening_peak,v090,0.9541032896028956,high,1,1383,confirmed_firework,92
A_v090_0000004,C0000055,D0028,2026-01-22 23:13:17,night,v090,0.9618003024703762,high,1,5079,confirmed_firework,274
A_v090_0000005,C0000069,D0116,2026-01-25 17:38:01,evening_peak,v090,0.9151115216752088,high,1,2235,confirmed_firework,232
A_v090_0000006,C0000095,D0023,2026-01-18 20:50:59,evening_peak,v090,0.9551259477561332,high,1,2495,confirmed_firework,222
A_v090_0000007,C0000116,D0012,2026-01-13 07:37:08,early_morning,v090,0.9424002803514787,high,1,654,confirmed_firework,297
A_v090_0000008,C0000121,D0098,2026-01-10 07:55:35,early_morning,v090,0.9882876954647366,high,1,4186,confirmed_firework,292
A_v090_0000009,C0000132,D0006,2026-01-17 23:17:56,night,v090,0.9610892953226651,high,1,1547,confirmed_firework,73
A_v090_0000010,C0000133,D0034,2026-01-05 04:45:34,early_morning,v090,0.9534022316095392,high,1,4024,confirmed_firework,85
A_v090_0000011,C0000194,D0089,2026-01-05 19:05:01,evening_peak,v090,0.9074251859944136,high,1,4161,confirmed_firework,214
A_v090_0000012,C0000213,D0098,2026-01-24 22:58:31,night,v090,0.9008762036083803,high,1,506,confirmed_firework,89
A_v090_0000013,C0000216,D0001,2026-01-26 20:24:50,evening_peak,v090,0.9057942057475505,high,1,5480,confirmed_firework,76
A_v090_0000014,C0000225,D0021,2026-01-25 21:24:33,night,v090,0.9240705597729433,high,1,987,confirmed_firework,63
A_v090_0000015,C0000249,D0071,2026-01-14 20:09:09,evening_peak,v090,0.9245607461626296,high,1,5644,confirmed_firework,222
A_v090_0000016,C0000252,D0091,2026-01-16 19:42:25,evening_peak,v090,0.9208907184230618,high,1,728,confirmed_firework,203
A_v090_0000017,C0000281,D0050,2026-01-22 00:45:40,early_morning,v090,0.9440364410818095,high,1,4935,confirmed_firework,256
A_v090_0000018,C0000300,D0032,2026-01-26 21:10:20,night,v090,0.9305086045835979,high,1,3870,confirmed_firework,301
A_v090_0000019,C0000302,D0094,2026-01-24 22:27:17,night,v090,0.9452463534133979,high,1,2867,confirmed_firework,80
A_v090_0000020,C0000337,D0043,2026-01-19 23:47:00,night,v090,0.9562406843570725,high,1,4587,false_alarm,106
A_v090_0000021,C0000339,D0059,2026-01-21 23:59:48,night,v090,0.9309612797880512,high,1,275,confirmed_firework,201
A_v090_0000022,C0000341,D0025,2026-01-30 22:02:02,night,v090,0.9034805860388532,high,1,3544,confirmed_firework,161
A_v090_0000023,C0000361,D0035,2026-01-10 18:34:07,evening_peak,v090,0.9463952418786293,high,1,890,confirmed_firework,263
A_v090_0000024,C0000363,D0058,2026-01-24 18:00:51,evening_peak,v090,0.9182688742003848,high,1,777,confirmed_firework,241
A_v090_0000025,C0000369,D0085,2026-01-09 20:50:10,evening_peak,v090,0.9323519291411824,high,1,5886,confirmed_firework,205
A_v090_0000026,C0000405,D0050,2026-01-25 21:25:52,night,v090,0.9160200507640843,high,1,4680,confirmed_firework,93
A_v090_0000027,C0000438,D0079,2026-01-26 19:43:19,evening_peak,v090,0.9375191722706814,high,1,3643,confirmed_firework,281
A_v090_0000028,C0000439,D0094,2026-01-03 17:57:26,evening_peak,v090,0.9869924220275762,high,1,608,confirmed_firework,172
A_v090_0000029,C0000450,D0067,2026-01-19 17:50:40,evening_peak,v090,0.9354313844889374,high,1,2903,confirmed_firework,263
A_v090_0000030,C0000454,D0068,2026-01-05 23:17:24,night,v090,0.9232952770193009,high,1,4648,confirmed_firework,181
A_v090_0000031,C0000457,D0012,2026-01-05 22:59:18,night,v090,0.9121275593376454,high,1,2274,confirmed_firework,194
A_v090_0000032,C0000470,D0098,2026-01-25 17:36:13,evening_peak,v090,0.9669100269801822,high,1,5659,confirmed_firework,188
A_v090_0000033,C0000490,D0044,2026-01-07 12:12:31,daytime,v090,0.9176762625155637,high,1,2355,confirmed_firework,300
A_v090_0000034,C0000552,D0038,2026-01-15 23:31:27,night,v090,0.9036114475547385,high,1,2097,confirmed_firework,217
A_v090_0000035,C0000555,D0032,2026-01-11 00:45:23,early_morning,v090,0.9075450605593579,high,1,812,confirmed_firework,133
A_v090_0000036,C0000559,D0018,2026-01-25 15:13:24,daytime,v090,0.9254268199911958,high,1,605,confirmed_firework,57
A_v090_0000037,C0000641,D0029,2026-01-17 22:11:08,night,v090,0.9024684435704162,high,1,4053,confirmed_firework,75
A_v090_0000038,C0000706,D0067,2026-01-26 17:13:54,evening_peak,v090,0.9193505097163905,high,1,3567,confirmed_firework,232
A_v090_0000039,C0000752,D0108,2026-01-14 19:27:37,evening_peak,v090,0.9407766242184121,high,1,568,confirmed_firework,162
A_v090_0000040,C0000784,D0029,2026-01-16 19:47:37,evening_peak,v090,0.9838176052866932,high,1,1518,confirmed_firework,58
A_v090_0000041,C0000829,D0065,2026-01-05 17:29:59,evening_peak,v090,0.9211804053717197,high,1,1251,confirmed_firework,276
A_v090_0000042,C0000831,D0023,2026-01-24 04:19:17,early_morning,v090,0.9135347185094994,high,1,3605,false_alarm,195
A_v090_0000043,C0000834,D0098,2026-01-10 22:33:23,night,v090,0.9242019877035385,high,1,2821,confirmed_firework,178
A_v090_0000044,C0000858,D0077,2026-01-12 13:57:02,daytime,v090,0.9502667946732531,high,1,5128,confirmed_firework,168
A_v090_0000045,C0000888,D0112,2026-01-16 18:52:18,evening_peak,v090,0.9649207575549493,high,1,2182,confirmed_firework,294
A_v090_0000046,C0000985,D0060,2026-01-19 19:33:47,evening_peak,v090,0.9817117715849105,high,1,1034,confirmed_firework,121
A_v090_0000047,C0001063,D0067,2026-01-17 17:38:30,evening_peak,v090,0.9962063552283638,high,1,2741,confirmed_firework,258
A_v090_0000048,C0001064,D0091,2026-01-24 20:52:25,evening_peak,v090,0.9356847763285319,high,1,1580,confirmed_firework,269
A_v090_0000049,C0001066,D0016,2026-01-12 00:40:11,early_morning,v090,0.9200801467054025,high,1,3521,confirmed_firework,122
A_v090_0000050,C0001067,D0113,2026-01-26 23:29:19,night,v090,0.9596146724356474,high,1,4657,confirmed_firework,46
A_v090_0000051,C0001079,D0072,2026-01-18 20:48:01,evening_peak,v090,0.9544250756652373,high,1,3425,confirmed_firework,68
A_v090_0000052,C0001096,D0073,2026-01-30 14:35:38,daytime,v090,0.9445683829010488,high,1,3945,confirmed_firework,157
A_v090_0000053,C0001109,D0004,2026-01-26 17:40:14,evening_peak,v090,0.9020278369693912,high,1,5062,confirmed_firework,70
A_v090_0000054,C0001113,D0005,2026-01-15 13:02:28,daytime,v090,0.9095435268563073,high,1,888,confirmed_firework,126
A_v090_0000055,C0001117,D0051,2026-01-06 22:11:29,night,v090,0.9149868886102458,high,1,3925,confirmed_firework,240
A_v090_0000056,C0001123,D0038,2026-01-26 22:47:16,night,v090,0.9161325210521654,high,1,282,confirmed_firework,273
A_v090_0000057,C0001127,D0080,2026-01-12 19:51:12,evening_peak,v090,0.9916717875650434,high,1,2040,confirmed_firework,42
A_v090_0000058,C0001150,D0032,2026-01-26 20:35:28,evening_peak,v090,0.9557553733405866,high,1,3910,confirmed_firework,270
A_v090_0000059,C0001208,D0100,2026-01-04 23:20:07,night,v090,0.9098189887992134,high,0,1167,false_alarm,149
A_v090_0000060,C0001232,D0082,2026-01-16 20:59:09,evening_peak,v090,0.973491117456167,high,1,2652,confirmed_firework,269
A_v090_0000061,C0001256,D0004,2026-01-08 15:57:47,daytime,v090,0.9102058669660755,high,1,3824,confirmed_firework,94
A_v090_0000062,C0001260,D0068,2026-01-30 16:28:59,daytime,v090,0.9559826358367114,high,1,1284,confirmed_firework,290
A_v090_0000063,C0001271,D0060,2026-01-02 21:39:50,night,v090,0.9234549964540999,high,1,1421,confirmed_firework,116
A_v090_0000064,C0001272,D0052,2026-01-16 22:47:48,night,v090,0.9362040472106934,high,1,2193,confirmed_firework,240
A_v090_0000065,C0001279,D0063,2026-01-26 19:12:14,evening_peak,v090,0.9046344997994282,high,1,799,confirmed_firework,291
A_v090_0000066,C0001392,D0081,2026-01-10 19:11:11,evening_peak,v090,0.9379203242767012,high,1,5480,confirmed_firework,121
A_v090_0000067,C0001394,D0071,2026-01-01 20:16:11,evening_peak,v090,0.9319830585064613,high,1,1231,confirmed_firework,162
A_v090_0000068,C0001399,D0048,2026-01-21 12:21:23,daytime,v090,0.9035557973362952,high,1,5073,confirmed_firework,312
A_v090_0000069,C0001404,D0006,2026-01-03 04:43:57,early_morning,v090,0.9184831320277262,high,1,352,confirmed_firework,232
A_v090_0000070,C0001431,D0032,2026-01-05 21:01:09,evening_peak,v090,0.9626581982079121,high,1,3445,confirmed_firework,249
A_v090_0000071,C0001469,D0026,2026-01-16 16:36:00,daytime,v090,0.9688909691406404,high,1,3232,confirmed_firework,288
A_v090_0000072,C0001474,D0017,2026-01-26 07:07:45,early_morning,v090,0.936245297141029,high,1,2785,confirmed_firework,309
A_v090_0000073,C0001492,D0027,2026-01-29 21:59:20,night,v090,0.9104641210404393,high,1,5963,confirmed_firework,40
A_v090_0000074,C0001494,D0074,2026-01-29 02:38:52,early_morning,v090,0.9448474882954344,high,1,4918,confirmed_firework,303
A_v090_0000075,C0001500,D0067,2026-01-05 14:38:11,daytime,v090,0.9209555745325193,high,1,5325,confirmed_firework,191
A_v090_0000076,C0001512,D0110,2026-01-15 07:41:50,early_morning,v090,0.929820927338323,high,1,4818,confirmed_firework,238
A_v090_0000077,C0001526,D0086,2026-01-05 15:03:21,daytime,v090,0.9557645125797312,high,1,2422,confirmed_firework,318
A_v090_0000078,C0001547,D0046,2026-01-08 08:01:01,daytime,v090,0.9783945298375594,high,1,3929,confirmed_firework,43
A_v090_0000079,C0001578,D0071,2026-01-24 21:55:46,night,v090,0.9602841483529494,high,1,2407,confirmed_firework,43
A_v090_0000080,C0001589,D0056,2026-01-26 02:40:57,early_morning,v090,0.962836521594263,high,1,3813,confirmed_firework,184
A_v090_0000081,C0001598,D0067,2026-01-08 21:51:22,night,v090,0.9530245419076105,high,1,5409,confirmed_firework,40
A_v090_0000082,C0001636,D0023,2026-01-13 20:42:32,evening_peak,v090,0.9677625899974548,high,1,4217,confirmed_firework,262
A_v090_0000083,C0001643,D0020,2026-01-26 22:03:28,night,v090,0.9877822104281996,high,1,2951,confirmed_firework,110
A_v090_0000084,C0001666,D0010,2026-01-28 20:30:18,evening_peak,v090,0.904311613176875,high,1,4019,confirmed_firework,224
A_v090_0000085,C0001680,D0105,2026-01-27 19:22:20,evening_peak,v090,0.918423435578078,high,1,3211,confirmed_firework,82
A_v090_0000086,C0001681,D0032,2026-01-13 05:21:29,early_morning,v090,0.9157503939486878,high,1,3784,false_alarm,116
A_v090_0000087,C0001695,D0015,2026-01-05 20:03:54,evening_peak,v090,0.9501001642152853,high,1,3513,confirmed_firework,227
A_v090_0000088,C0001701,D0033,2026-01-24 20:37:35,evening_peak,v090,0.9518688135197924,high,1,3426,confirmed_firework,206
A_v090_0000089,C0001745,D0089,2026-01-04 19:59:28,evening_peak,v090,0.9719636465143512,high,1,829,confirmed_firework,78
A_v090_0000090,C0001751,D0110,2026-01-01 12:12:00,daytime,v090,0.9500410160486407,high,1,3184,false_alarm,188
A_v090_0000091,C0001767,D0060,2026-01-11 08:20:47,daytime,v090,0.9660847097484768,high,1,1095,confirmed_firework,101
A_v090_0000092,C0001774,D0092,2026-01-29 01:28:59,early_morning,v090,0.9417237980757468,high,1,1828,confirmed_firework,150
A_v090_0000093,C0001785,D0012,2026-01-07 17:25:19,evening_peak,v090,0.9638638037418166,high,1,4471,confirmed_firework,160
A_v090_0000094,C0001787,D0034,2026-01-11 23:15:29,night,v090,0.9075305817171371,high,1,5042,confirmed_firework,91
A_v090_0000095,C0001816,D0018,2026-01-27 11:55:33,daytime,v090,0.9017333032647724,high,1,4534,confirmed_firework,270
A_v090_0000096,C0001820,D0091,2026-01-26 18:54:49,evening_peak,v090,0.9472849356373597,high,1,721,confirmed_firework,194
A_v090_0000097,C0001839,D0101,2026-01-01 23:42:38,night,v090,0.9351212784871398,high,1,5052,false_alarm,153
A_v090_0000098,C0001854,D0075,2026-01-16 23:37:07,night,v090,0.9066997351319294,high,1,4049,confirmed_firework,107
A_v090_0000099,C0001875,D0005,2026-01-23 05:31:13,early_morning,v090,0.9012930811789506,high,1,2222,confirmed_firework,84
A_v090_0000100,C0001888,D0032,2026-01-02 22:55:08,night,v090,0.9457723050979087,high,1,4592,confirmed_firework,50
A_v090_0000101,C0001918,D0069,2026-01-16 21:32:11,night,v090,0.9117984449033356,high,1,4027,confirmed_firework,270
A_v090_0000102,C0001929,D0021,2026-01-05 21:07:03,night,v090,0.922342688710087,high,0,1092,confirmed_firework,114
A_v090_0000103,C0001934,D0109,2026-01-18 11:07:07,daytime,v090,0.9815845354236458,high,1,2317,confirmed_firework,274
A_v090_0000104,C0001945,D0050,2026-01-10 06:13:13,early_morning,v090,0.9758458324488536,high,1,622,confirmed_firework,283
A_v090_0000105,C0002017,D0076,2026-01-04 21:57:03,night,v090,0.9719127238899203,high,1,3883,confirmed_firework,110
A_v090_0000106,C0002028,D0039,2026-01-20 23:20:47,night,v090,0.921268155383833,high,1,733,confirmed_firework,285
A_v090_0000107,C0002034,D0041,2026-01-05 02:28:53,early_morning,v090,0.9300502545874686,high,1,5940,confirmed_firework,178
A_v090_0000108,C0002048,D0112,2026-01-16 19:38:32,evening_peak,v090,0.9104123906469611,high,1,3802,confirmed_firework,146
A_v090_0000109,C0002066,D0023,2026-01-19 22:55:38,night,v090,0.9315726177214725,high,1,3212,confirmed_firework,154
A_v090_0000110,C0002070,D0066,2026-01-23 21:16:09,night,v090,0.9746587776190088,high,1,647,confirmed_firework,198
A_v090_0000111,C0002085,D0082,2026-01-10 18:19:22,evening_peak,v090,0.9270881558265146,high,1,913,confirmed_firework,89
A_v090_0000112,C0002092,D0003,2026-01-16 18:07:40,evening_peak,v090,0.9754864654095856,high,1,1780,confirmed_firework,43
A_v090_0000113,C0002101,D0032,2026-01-30 18:52:54,evening_peak,v090,0.9128561715282587,high,1,3039,confirmed_firework,186
A_v090_0000114,C0002117,D0033,2026-01-26 19:21:09,evening_peak,v090,0.968925247163644,high,1,1255,confirmed_firework,146
A_v090_0000115,C0002131,D0096,2026-01-10 20:15:45,evening_peak,v090,0.9452720210045484,high,1,1149,confirmed_firework,195
A_v090_0000116,C0002138,D0042,2026-01-06 00:22:13,early_morning,v090,0.9048927692884378,high,1,2617,confirmed_firework,51
A_v090_0000117,C0002149,D0103,2026-01-07 06:25:51,early_morning,v090,0.9410748760716711,high,1,1578,confirmed_firework,94
A_v090_0000118,C0002181,D0075,2026-01-26 20:45:15,evening_peak,v090,0.9701069082943633,high,1,5328,confirmed_firework,72
A_v090_0000119,C0002213,D0019,2026-01-16 22:11:47,night,v090,0.9250357518619823,high,1,897,confirmed_firework,80
A_v090_0000120,C0002231,D0015,2026-01-11 21:02:14,night,v090,0.9099680807047675,high,1,1697,confirmed_firework,146
A_v090_0000121,C0002251,D0051,2026-01-20 23:39:43,night,v090,0.9694528911927893,high,0,3570,confirmed_firework,227
A_v090_0000122,C0002306,D0003,2026-01-11 05:04:23,early_morning,v090,0.9071645506344436,high,1,3247,confirmed_firework,128
A_v090_0000123,C0002355,D0084,2026-01-11 23:04:14,night,v090,0.9508631344778764,high,1,2557,confirmed_firework,138
A_v090_0000124,C0002362,D0059,2026-01-16 20:51:30,evening_peak,v090,0.9357744053754536,high,1,3634,confirmed_firework,166
A_v090_0000125,C0002366,D0028,2026-01-03 23:33:44,night,v090,0.9117180969650959,high,1,474,confirmed_firework,63
A_v090_0000126,C0002375,D0091,2026-01-28 21:24:58,night,v090,0.9068863350111527,high,1,1579,confirmed_firework,57
A_v090_0000127,C0002376,D0074,2026-01-06 08:40:52,daytime,v090,0.9375165901287636,high,1,2860,confirmed_firework,129
A_v090_0000128,C0002454,D0095,2026-01-10 21:14:52,night,v090,0.9559330007029839,high,1,3328,confirmed_firework,282
A_v090_0000129,C0002472,D0116,2026-01-22 10:55:18,daytime,v090,0.9871906477468275,high,1,1815,confirmed_firework,302
A_v090_0000130,C0002475,D0012,2026-01-18 22:10:04,night,v090,0.9468249665614484,high,1,4380,confirmed_firework,162
A_v090_0000131,C0002513,D0003,2026-01-16 17:44:39,evening_peak,v090,0.9025055662160681,high,1,2207,confirmed_firework,73
A_v090_0000132,C0002533,D0118,2026-01-10 17:19:41,evening_peak,v090,0.9273698947447033,high,1,283,confirmed_firework,170
A_v090_0000133,C0002545,D0068,2026-01-08 22:48:35,night,v090,0.974273603529851,high,1,961,confirmed_firework,228
A_v090_0000134,C0002552,D0118,2026-01-10 06:14:40,early_morning,v090,0.9545403814496118,high,1,284,confirmed_firework,71
A_v090_0000135,C0002559,D0038,2026-01-17 19:10:49,evening_peak,v090,0.9403998339587504,high,1,5059,confirmed_firework,303
A_v090_0000136,C0002566,D0113,2026-01-18 00:18:56,early_morning,v090,0.921970744281,high,1,2239,confirmed_firework,258
A_v090_0000137,C0002608,D0097,2026-01-26 22:01:53,night,v090,0.9111176732851531,high,1,5622,confirmed_firework,244
A_v090_0000138,C0002629,D0096,2026-01-25 19:01:24,evening_peak,v090,0.9576713634054201,high,1,3405,confirmed_firework,95
A_v090_0000139,C0002651,D0028,2026-01-05 21:24:22,night,v090,0.9828910929064724,high,1,5533,confirmed_firework,164
A_v090_0000140,C0002656,D0034,2026-01-15 18:16:33,evening_peak,v090,0.9479313459293948,high,1,1885,confirmed_firework,169
A_v090_0000141,C0002665,D0074,2026-01-17 17:03:29,evening_peak,v090,0.9200125445479437,high,1,4592,confirmed_firework,125
A_v090_0000142,C0002675,D0064,2026-01-22 20:55:45,evening_peak,v090,0.9646163022469895,high,1,3329,confirmed_firework,205
A_v090_0000143,C0002683,D0053,2026-01-17 17:25:57,evening_peak,v090,0.9628343176348176,high,1,429,confirmed_firework,173
A_v090_0000144,C0002698,D0085,2026-01-24 22:33:43,night,v090,0.932397359128228,high,1,4789,confirmed_firework,265
A_v090_0000145,C0002708,D0102,2026-01-16 21:27:07,night,v090,0.9458813650809075,high,1,1914,confirmed_firework,129
A_v090_0000146,C0002727,D0099,2026-01-04 22:01:16,night,v090,0.9574121668287602,high,1,2472,confirmed_firework,272
A_v090_0000147,C0002738,D0084,2026-01-17 21:56:29,night,v090,0.9092865690736487,high,1,262,confirmed_firework,71
A_v090_0000148,C0002749,D0010,2026-01-10 22:09:34,night,v090,0.9782030315252476,high,1,5713,confirmed_firework,60
A_v090_0000149,C0002815,D0011,2026-01-11 21:44:52,night,v090,0.940578091648534,high,1,1215,confirmed_firework,255
A_v090_0000150,C0002832,D0101,2026-01-09 17:13:03,evening_peak,v090,0.9545975539685728,high,1,4942,confirmed_firework,237
A_v090_0000151,C0002842,D0052,2026-01-13 20:58:21,evening_peak,v090,0.9321558405165886,high,0,4967,confirmed_firework,78
A_v090_0000152,C0002848,D0090,2026-01-10 18:17:37,evening_peak,v090,0.9710709287512517,high,1,344,confirmed_firework,129
A_v090_0000153,C0002879,D0003,2026-01-29 21:03:24,night,v090,0.931193590148684,high,1,3528,confirmed_firework,45
A_v090_0000154,C0002919,D0095,2026-01-20 14:44:17,daytime,v090,0.915384069895971,high,1,471,confirmed_firework,249
A_v090_0000155,C0002922,D0084,2026-01-03 18:10:56,evening_peak,v090,0.9588488427939574,high,1,584,confirmed_firework,217
A_v090_0000156,C0002924,D0110,2026-01-05 03:23:06,early_morning,v090,0.9211683485786856,high,1,1401,confirmed_firework,280
A_v090_0000157,C0002981,D0070,2026-01-15 02:11:49,early_morning,v090,0.9908825809990638,high,1,3455,confirmed_firework,249
A_v090_0000158,C0003018,D0011,2026-01-22 22:09:48,night,v090,0.9402124564130736,high,1,5239,confirmed_firework,77
A_v090_0000159,C0003049,D0024,2026-01-16 21:04:11,night,v090,0.9284915163113233,high,1,867,confirmed_firework,137
A_v090_0000160,C0003069,D0045,2026-01-20 18:55:51,evening_peak,v090,0.9555899775357772,high,1,437,false_alarm,195
A_v090_0000161,C0003074,D0009,2026-01-26 18:03:22,evening_peak,v090,0.9126822432147194,high,1,4200,confirmed_firework,208
A_v090_0000162,C0003109,D0073,2026-01-24 08:32:41,daytime,v090,0.900542745225023,high,1,1142,false_alarm,196
A_v090_0000163,C0003150,D0065,2026-01-16 21:16:29,night,v090,0.9507630103625819,high,1,5733,confirmed_firework,160
A_v090_0000164,C0003159,D0073,2026-01-16 21:55:05,night,v090,0.9454105166695386,high,1,5232,confirmed_firework,287
A_v090_0000165,C0003167,D0086,2026-01-05 01:50:16,early_morning,v090,0.9797848247026346,high,1,2812,confirmed_firework,151
A_v090_0000166,C0003170,D0064,2026-01-10 18:29:55,evening_peak,v090,0.9182202813166738,high,1,676,confirmed_firework,62
A_v090_0000167,C0003179,D0114,2026-01-11 22:29:27,night,v090,0.9644520518529207,high,1,562,confirmed_firework,88
A_v090_0000168,C0003184,D0101,2026-01-18 05:25:50,early_morning,v090,0.9813686854034861,high,1,4950,confirmed_firework,148
A_v090_0000169,C0003206,D0111,2026-01-01 00:38:27,early_morning,v090,0.9641360806603417,high,1,5067,confirmed_firework,180
A_v090_0000170,C0003222,D0071,2026-01-03 21:54:52,night,v090,0.9700497289891963,high,1,3994,confirmed_firework,148
A_v090_0000171,C0003233,D0075,2026-01-12 21:35:59,night,v090,0.915599421934412,high,1,4620,confirmed_firework,110
A_v090_0000172,C0003238,D0057,2026-01-30 19:38:55,evening_peak,v090,0.9234405798066793,high,1,3184,confirmed_firework,233
A_v090_0000173,C0003242,D0022,2026-01-26 16:18:14,daytime,v090,0.9744696052568529,high,1,3637,confirmed_firework,308
A_v090_0000174,C0003244,D0003,2026-01-27 06:35:17,early_morning,v090,0.9127521264507608,high,1,3453,false_alarm,117
A_v090_0000175,C0003248,D0050,2026-01-08 17:03:59,evening_peak,v090,0.9531437412948162,high,1,3000,confirmed_firework,229
A_v090_0000176,C0003270,D0007,2026-01-09 16:14:21,daytime,v090,0.9359081797038339,high,1,4116,confirmed_firework,108
A_v090_0000177,C0003371,D0095,2026-01-25 18:22:34,evening_peak,v090,0.9680837102473746,high,1,1764,confirmed_firework,153
A_v090_0000178,C0003393,D0012,2026-01-10 22:09:12,night,v090,0.926236806104861,high,1,5638,confirmed_firework,260
A_v090_0000179,C0003406,D0081,2026-01-04 23:37:08,night,v090,0.9542253443924065,high,1,3988,confirmed_firework,235
A_v090_0000180,C0003416,D0069,2026-01-16 18:38:57,evening_peak,v090,0.9506574028784659,high,1,2357,confirmed_firework,60
A_v090_0000181,C0003439,D0048,2026-01-29 23:16:15,night,v090,0.9056111539007711,high,1,5094,confirmed_firework,253
A_v090_0000182,C0003455,D0024,2026-01-05 17:51:09,evening_peak,v090,0.90898834558498,high,1,355,confirmed_firework,201
A_v090_0000183,C0003457,D0028,2026-01-21 23:19:00,night,v090,0.9100191230058473,high,1,5312,confirmed_firework,168
A_v090_0000184,C0003463,D0019,2026-01-23 03:56:57,early_morning,v090,0.9396011866860305,high,1,5801,confirmed_firework,274
A_v090_0000185,C0003473,D0010,2026-01-26 13:34:09,daytime,v090,0.9213491334599095,high,1,2372,confirmed_firework,287
A_v090_0000186,C0003482,D0023,2026-01-16 08:16:51,daytime,v090,0.9115648394402464,high,1,2686,confirmed_firework,163
A_v090_0000187,C0003486,D0104,2026-01-07 22:49:22,night,v090,0.9223727601854667,high,1,905,confirmed_firework,269
A_v090_0000188,C0003488,D0069,2026-01-03 18:29:11,evening_peak,v090,0.9190032150508441,high,1,3084,confirmed_firework,124
A_v090_0000189,C0003494,D0067,2026-01-02 19:36:36,evening_peak,v090,0.9407151523958872,high,1,5935,confirmed_firework,252
A_v090_0000190,C0003499,D0059,2026-01-25 04:28:47,early_morning,v090,0.9471042061507862,high,1,2462,confirmed_firework,212
A_v090_0000191,C0003507,D0023,2026-01-16 19:11:58,evening_peak,v090,0.9738193783009158,high,1,2319,confirmed_firework,160
A_v090_0000192,C0003559,D0025,2026-01-16 00:16:43,early_morning,v090,0.941666722148851,high,1,2705,confirmed_firework,286
A_v090_0000193,C0003579,D0120,2026-01-17 14:09:37,daytime,v090,0.924690477284211,high,1,3027,confirmed_firework,234
A_v090_0000194,C0003603,D0019,2026-01-26 22:07:38,night,v090,0.9484828608807214,high,1,847,confirmed_firework,310
A_v090_0000195,C0003606,D0026,2026-01-09 14:01:04,daytime,v090,0.9000577244093617,high,1,4096,confirmed_firework,213
A_v090_0000196,C0003633,D0025,2026-01-04 04:49:22,early_morning,v090,0.9216157651961824,high,1,5450,confirmed_firework,128
A_v090_0000197,C0003635,D0112,2026-01-18 02:51:19,early_morning,v090,0.9413337720060039,high,1,1574,confirmed_firework,237
A_v090_0000198,C0003676,D0082,2026-01-03 20:28:26,evening_peak,v090,0.9403464512570643,high,1,773,confirmed_firework,69
A_v090_0000199,C0003690,D0027,2026-01-18 20:48:24,evening_peak,v090,0.9057012922555862,high,1,5341,confirmed_firework,166
A_v090_0000200,C0003710,D0011,2026-01-17 01:32:22,early_morning,v090,0.9718650182461792,high,1,2501,confirmed_firework,286
A_v090_0000201,C0003722,D0043,2026-01-26 01:08:16,early_morning,v090,0.9470421899166453,high,1,767,confirmed_firework,243
A_v090_0000202,C0003724,D0079,2026-01-11 22:22:44,night,v090,0.9182838470198265,high,1,4319,false_alarm,83
A_v090_0000203,C0003732,D0077,2026-01-16 22:31:02,night,v090,0.9239185317034765,high,1,1092,confirmed_firework,124
A_v090_0000204,C0003776,D0029,2026-01-28 23:23:51,night,v090,0.9107794432160012,high,1,2725,confirmed_firework,74
A_v090_0000205,C0003783,D0112,2026-01-04 23:17:25,night,v090,0.9468869225720192,high,1,4908,confirmed_firework,180
